month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2024-03,-0.9689,False,886,0.0,1.0,0.0,-0.07863694569243562,-0.03243773775456571,-0.3322411908554759,-0.09890754590391937,13.010000228881836,Q1 (lowest),-0.03733795770218007,0.043666870152804016,0.10386635450938009,-0.04247319994074694,0.08047911452775391,0.10243508624911746,0.029706825310744072
2024-04,-0.9689,False,1855,0.0,1.0,0.0,-0.07645808896560191,-0.11024183104378027,-0.06934568651288187,-0.07863694569243562,15.649999618530273,Q1 (lowest),0.05057953393669323,0.10081481741648246,0.13993457248552077,0.06151821266173463,0.11123370465273252,0.14298515742132212,0.030750186004953384
2024-05,-0.8396,False,1947,0.0005,0.0,1.0,0.13708130409770036,-0.1829033548552086,0.18752410350388837,-0.07645808896560191,12.920000076293945,Q1 (lowest),0.031951088440349995,0.07229942634048991,0.14975833841821062,0.06301156250192519,0.058390052866735154,0.134360434351946,0.021584142925798282
2024-06,-0.8396,False,1804,0.0006,0.0,1.0,-0.152726045513484,-0.30985442983808853,-0.05316632460773563,0.13708130409770036,12.4399995803833,Q1 (lowest),0.015374417481221148,0.057680746680942585,0.08370567242469695,-0.015218305446672797,0.02032058873341569,0.07023890248716436,0.05317411884330162
2024-07,-0.8396,False,389,0.0026,0.0,1.0,-0.15187854016325741,0.04596321332893627,0.18625098969437137,-0.152726045513484,16.360000610351562,Q1 (lowest),0.02336543235242594,0.035537089844819514,0.09964887643627574,0.011038733359114872,0.028573154895902064,0.11207952392156062,0.05889878815869646
2024-08,-0.9689,False,49,0.0,1.0,0.0,-0.03958530536140259,0.45334595431297653,0.49575875580462747,-0.15187854016325741,15.0,Q1 (lowest),0.017882478483413955,0.07223627111512121,0.060900614803826914,0.024775866274093783,0.07177919074299588,0.07020113357009894,0.040851847703692046
2024-09,-0.4516,False,87,0.046,0.0,1.0,0.2841021174659142,0.37193327948208466,0.15014727670753802,-0.03958530536140259,16.729999542236328,Q2,-0.00588351193787684,0.02460565328944675,-0.018763415434725816,-0.0072531852877281144,0.0489241462976997,-0.03633465696932947,-0.070254310356833
2024-10,-0.4001,False,115,0.0609,0.3717,0.6283,0.1784486076682994,0.1341230500056958,-0.09017961801572039,0.2841021174659142,23.15999984741211,Q3,0.05963325305722611,0.061911627521775925,-0.018570396231531672,0.0535082218426397,0.08118661140257921,-0.014267083308857176,-0.06036727026641353
2024-11,-0.513,False,115,0.0696,0.5594,0.4406,-0.09338524817982419,0.029182866863726398,-0.2532425235830298,0.1784486076682994,13.510000228881836,Q2,-0.027333648437635305,-0.010571976174155395,-0.015595806968094483,0.0029231393575308573,-0.0014723715355986489,0.021545238810045664,8.924025997810355e-05
2024-12,-0.824,False,97,0.0722,0.8399,0.1601,0.06151649774760948,-0.16165946703929546,-0.10836905860199253,-0.09338524817982419,17.350000381469727,Q1 (lowest),0.030312349336667932,-0.042327571183057744,0.060937527164453,0.023281395864477306,-0.08128214377365606,0.08239642616141785,0.04257368969896166
2025-01,-0.6744,False,100,0.04,0.4307,0.5693,0.06940698937874168,-0.19777630656593193,-0.40279648924468736,0.06151649774760948,16.43000030517578,Q1 (lowest),-0.012694834127274901,-0.07578975657431264,0.05655458884650222,-0.027034690191345745,-0.08828604951702856,0.08462364656908972,0.004162597652707563
2025-02,-0.5926,False,95,0.0526,0.4182,0.5818,-0.2614996627886915,-0.2744171123907293,-0.3742910915701019,0.06940698937874168,19.6299991607666,Q2,-0.05855127922553982,-0.005077510109844363,0.09209861143025977,-0.0772379548802894,0.023051550792883235,0.12539540815864014,0.03986968819622314
2025-03,-0.7858,False,86,0.0465,0.646,0.354,0.01578493700745298,0.06356654168813858,-0.15529015418358283,-0.2614996627886915,22.280000686645508,Q1 (lowest),-0.005687959126836062,0.10782924854073439,0.1980181306256943,0.015480343128853269,0.17815977868046207,0.2836744094142931,0.07675060978655633
