ticker,repo,tier,corp_commits,total_commits,corp_ratio,months_active,density_months,N1a,N1b,N2,N3,sample_phi,N4,all_pass,fail_reason,oss_exception,selected
AMZN,aws-samples/sample-r-server,2.0,0,40,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws-samples/sample-bedrock-proxy-gateway,2.0,3,29,0.1034,1,0,False,False,False,False,,,False,N1a(corp=3),False,False
AMZN,aws/csi-components,1.0,82,89,0.9213,8,7,False,False,False,True,,,False,N1a(corp=82),False,False
AMZN,aws/aws-xray-sdk-node,1.0,139,511,0.272,50,15,False,False,True,True,,,False,N1a(corp=139),False,False
AMZN,aws-samples/multichannel-app-to-person-alerting,2.0,0,4,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws/firelens-datajet,1.0,148,187,0.7914,36,17,False,False,False,True,,,False,N1a(corp=148),False,False
AMZN,aws-samples/sample-once-upon-spring-ai,2.0,0,19,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,awslabs/duvet,1.0,14,100,0.14,21,0,False,False,False,False,,,False,N1a(corp=14),False,False
AMZN,aws/aws-crt-kotlin,1.0,149,254,0.5866,51,13,False,False,True,True,,,False,N1a(corp=149),False,False
AMZN,aws/aws-cli,1.0,6084,7233,0.8411,87,87,True,True,True,True,0.325,True,True,,False,True
AMZN,aws-samples/amazon-ivs-real-time-for-web-demo,2.0,7,53,0.1321,9,0,False,False,False,False,,,False,N1a(corp=7),False,False
AMZN,aws-samples/amazon-transcribe-live-meeting-assistant,2.0,1448,1513,0.957,26,23,True,False,False,True,,,False,N1b(density_months=23),False,False
AMZN,aws/amazon-ecs-ami,1.0,259,593,0.4368,53,31,True,False,True,True,,,False,N1b(density_months=31),False,False
AMZN,awslabs/aws-cloudsaga,1.0,23,42,0.5476,3,3,False,False,False,True,,,False,N1a(corp=23),False,False
AMZN,aws/eks-distro,1.0,1650,3952,0.4175,65,65,True,True,True,True,0.87,True,True,,False,False
AMZN,awslabs/LISA,1.0,929,1053,0.8822,23,23,True,False,False,True,,,False,N1b(density_months=23),False,False
AMZN,awslabs/mcp,1.0,175,1427,0.1226,12,12,False,False,False,False,,,False,N1a(corp=175),False,False
AMZN,awslabs/aws-lambda-powertools-python,1.0,495,5775,0.0857,54,33,True,False,True,False,,,False,N1b(density_months=33),False,False
AMZN,awslabs/aurora-dsql-connectors,1.0,104,880,0.1182,7,6,False,False,False,False,,,False,N1a(corp=104),False,False
AMZN,aws-samples/sample-e2b-on-aws,2.0,19,67,0.2836,11,0,False,False,False,True,,,False,N1a(corp=19),False,False
AMZN,aws/aws-tools-for-powershell,1.0,1329,1634,0.8133,76,56,True,True,True,True,0.06,True,True,,False,False
AMZN,awslabs/cli-agent-orchestrator,1.0,5,75,0.0667,2,0,False,False,False,False,,,False,N1a(corp=5),False,False
AMZN,aws-samples/aws-customer-playbook-framework,2.0,1,103,0.0097,3,0,False,False,False,False,,,False,N1a(corp=1),False,False
AMZN,aws/sagemaker-distribution,1.0,620,1475,0.4203,34,19,True,False,False,True,,,False,N1b(density_months=19),False,False
AMZN,aws/eks-node-monitoring-agent,1.0,58,109,0.5321,13,3,False,False,False,True,,,False,N1a(corp=58),False,False
AMZN,awslabs/aws-sdk-swift,1.0,1433,2163,0.6625,66,57,True,True,True,True,0.38,True,True,,False,False
AMZN,aws-samples/sample-agent2agent-trivia-night,2.0,130,131,0.9924,2,1,False,False,False,True,,,False,N1a(corp=130),False,False
AMZN,awslabs/palace,1.0,1931,2187,0.8829,40,39,True,False,False,True,,,False,N1b(density_months=39),False,False
AMZN,aws-samples/sample-kolya-br-proxy,2.0,46,52,0.8846,1,1,False,False,False,True,,,False,N1a(corp=46),False,False
AMZN,awslabs/serverless-application-model,1.0,284,1756,0.1617,64,30,True,False,True,True,,,False,N1b(density_months=30),False,False
AMZN,aws-samples/aws-reinvent-trivia-game,2.0,186,1917,0.097,64,18,False,False,True,False,,,False,N1a(corp=186),False,False
AMZN,aws-samples/sample-blaize-bazaar-agentic-search-apg,2.0,314,321,0.9782,7,6,True,False,False,True,,,False,N1b(density_months=6),False,False
AMZN,aws-samples/aws-last-mile-delivery-hyperlocal,2.0,196,296,0.6622,19,8,False,False,False,True,,,False,N1a(corp=196),False,False
AMZN,aws/aws-secretsmanager-agent,1.0,22,61,0.3607,18,0,False,False,False,True,,,False,N1a(corp=22),False,False
AMZN,aws-samples/amazon-bedrock-serverless-prompt-chaining,2.0,126,575,0.2191,28,11,False,False,False,True,,,False,N1a(corp=126),False,False
AMZN,aws-samples/sample-secure-agentic-payments-on-aws-x402,2.0,0,4,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws-samples/aws-ekyc-sample,2.0,116,183,0.6339,40,15,False,False,False,True,,,False,N1a(corp=116),False,False
AMZN,awslabs/osml-cesium-globe,1.0,43,59,0.7288,22,4,False,False,False,True,,,False,N1a(corp=43),False,False
AMZN,aws-samples/amazon-eks-machine-learning-with-terraform-and-kubeflow,2.0,629,868,0.7247,72,47,True,False,True,True,,,False,N1b(density_months=47),False,False
AMZN,aws-samples/serverless-datalake,2.0,19,111,0.1712,7,3,False,False,False,True,,,False,N1a(corp=19),False,False
AMZN,aws/sagemaker-python-sdk,1.0,394,3921,0.1005,82,45,True,False,True,False,,,False,N1b(density_months=45),False,False
AMZN,aws-samples/sample-support-data-analysis-with-bedrock,2.0,5,117,0.0427,3,0,False,False,False,False,,,False,N1a(corp=5),False,False
AMZN,awslabs/aurora-dsql-starter-kit,1.0,47,139,0.3381,4,3,False,False,False,True,,,False,N1a(corp=47),False,False
AMZN,aws/eks-anywhere,1.0,1641,5512,0.2977,55,52,True,True,True,True,0.375,True,True,,False,False
AMZN,aws/aws-for-fluent-bit,1.0,477,816,0.5846,57,44,True,False,True,True,,,False,N1b(density_months=44),False,False
AMZN,awslabs/nx-neptune,1.0,30,189,0.1587,8,4,False,False,False,True,,,False,N1a(corp=30),False,False
AMZN,aws/aws-sdk-pandas,1.0,32,2704,0.0118,17,3,False,False,False,False,,,False,N1a(corp=32),False,False
AMZN,aws-samples/sample-kiro-assistant,2.0,103,159,0.6478,3,3,False,False,False,True,,,False,N1a(corp=103),False,False
AMZN,aws-samples/sample-agentic-serverless-payments,2.0,0,7,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws/aws-sdk-java-v2,1.0,1717,19626,0.0875,87,87,True,True,True,False,,,False,N3(ratio=0.09),False,False
AMZN,aws/amazon-q-jetbrains,1.0,1751,6140,0.2852,87,61,True,True,True,True,0.18,True,True,,False,False
AMZN,aws-samples/sample-aws-lambda-managed-instances,2.0,18,30,0.6,1,1,False,False,False,True,,,False,N1a(corp=18),False,False
AMZN,boto/s3transfer,3.0,165,385,0.4286,64,23,False,False,True,True,,,False,N1a(corp=165),False,False
AMZN,awslabs/aws-athena-query-federation,1.0,360,3002,0.1199,76,45,True,False,True,False,,,False,N1b(density_months=45),False,False
AMZN,boto/.github,3.0,5,22,0.2273,11,0,False,False,False,True,,,False,N1a(corp=5),False,False
AMZN,aws/aws-mysql-odbc,1.0,0,707,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws-samples/asset-prediction-sagemaker-pipelines-example,2.0,10,51,0.1961,16,0,False,False,False,True,,,False,N1a(corp=10),False,False
AMZN,awslabs/graphsh,1.0,13,17,0.7647,10,0,False,False,False,True,,,False,N1a(corp=13),False,False
AMZN,awslabs/aws-sdk-rust,1.0,2240,2763,0.8107,60,60,True,True,True,True,0.5,True,True,,False,False
AMZN,aws-samples/cdk-image-pipeline,2.0,51,605,0.0843,33,3,False,False,False,False,,,False,N1a(corp=51),False,False
AMZN,boto/botostubs,3.0,26,34,0.7647,5,3,False,False,False,True,,,False,N1a(corp=26),False,False
AMZN,aws/aws-database-encryption-sdk-dynamodb,1.0,45,531,0.0847,31,4,False,False,False,False,,,False,N1a(corp=45),False,False
AMZN,boto/botocore,3.0,6558,7571,0.8662,87,87,True,True,True,True,0.275,True,True,,False,False
AMZN,aws-samples/aws-sdk-js-tests,2.0,0,219,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws/rolesanywhere-credential-helper,1.0,243,354,0.6864,40,20,True,False,False,True,,,False,N1b(density_months=20),False,False
AMZN,aws-samples/sample-autonomous-cloud-coding-agents,2.0,8,9,0.8889,1,0,False,False,False,True,,,False,N1a(corp=8),False,False
AMZN,aws/amazon-ecs-agent,1.0,1837,2771,0.6629,87,86,True,True,True,True,0.385,True,True,,False,False
AMZN,aws/aws-toolkit-vscode,1.0,4161,13940,0.2985,86,85,True,True,True,True,0.14,True,True,,False,True
AMZN,awslabs/aws-crt-java,1.0,348,689,0.5051,84,51,True,True,True,True,0.18,True,True,,False,False
AMZN,awslabs/aurora-dsql-orms,1.0,39,500,0.078,8,3,False,False,False,False,,,False,N1a(corp=39),False,False
AMZN,awslabs/genai-idp-terraform,1.0,0,9,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws/aperf,1.0,367,500,0.734,44,32,True,False,False,True,,,False,N1b(density_months=32),False,False
AMZN,aws-samples/aws-cdk-examples,2.0,191,735,0.2599,55,19,False,False,True,True,,,False,N1a(corp=191),False,False
AMZN,awslabs/threat-composer,1.0,7,229,0.0306,7,0,False,False,False,False,,,False,N1a(corp=7),False,False
AMZN,aws-samples/sample-best-practices-for-life-science-research-agents,2.0,104,110,0.9455,6,4,False,False,False,True,,,False,N1a(corp=104),False,False
AMZN,awslabs/assisted-log-enabler-for-aws,1.0,99,169,0.5858,28,12,False,False,False,True,,,False,N1a(corp=99),False,False
AMZN,aws-samples/bedrock-engineer,2.0,0,693,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws/s2n-tls,1.0,1692,3304,0.5121,87,87,True,True,True,True,0.28,True,True,,False,False
AMZN,aws/amazon-ec2-instance-selector,1.0,100,220,0.4545,49,6,False,False,True,True,,,False,N1a(corp=100),False,False
AMZN,aws/amazon-sagemaker-examples,1.0,337,2255,0.1494,82,29,True,False,True,False,,,False,N1b(density_months=29),False,False
AMZN,aws/aws-durable-execution-sdk-java,1.0,75,339,0.2212,4,4,False,False,False,True,,,False,N1a(corp=75),False,False
AMZN,awslabs/nx-plugin-for-aws,1.0,379,452,0.8385,16,16,True,False,False,True,,,False,N1b(density_months=16),False,False
AMZN,awslabs/kmod-with-kmm-for-ai-chips-on-aws,1.0,40,251,0.1594,6,3,False,False,False,True,,,False,N1a(corp=40),False,False
AMZN,awslabs/aws-encryption-sdk-specification,1.0,144,304,0.4737,51,13,False,False,True,True,,,False,N1a(corp=144),False,False
AMZN,aws-samples/load-test-for-emr-on-eks,2.0,18,25,0.72,10,3,False,False,False,True,,,False,N1a(corp=18),False,False
AMZN,aws/aws-sam-cli,1.0,174,3641,0.0478,41,13,False,False,False,False,,,False,N1a(corp=174),False,False
AMZN,awslabs/stickler,1.0,17,69,0.2464,6,2,False,False,False,True,,,False,N1a(corp=17),False,False
AMZN,aws/aws-sdk-js-v3,1.0,8962,11832,0.7574,87,87,True,True,True,True,0.665,True,True,,False,True
AMZN,awslabs/nki-autotune,1.0,439,456,0.9627,18,15,True,False,False,True,,,False,N1b(density_months=15),False,False
AMZN,awslabs/aws-crt-python,1.0,323,522,0.6188,85,40,True,False,True,True,,,False,N1b(density_months=40),False,False
AMZN,aws-samples/sample-claude-code-web-agent-on-bedrock-agentcore,2.0,0,131,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws/jsii-compiler,1.0,21,1087,0.0193,4,3,False,False,False,False,,,False,N1a(corp=21),False,False
AMZN,aws/jsii-rosetta,1.0,26,1323,0.0197,8,3,False,False,False,False,,,False,N1a(corp=26),False,False
AMZN,awslabs/aws-security-analytics-bootstrap,1.0,33,47,0.7021,12,3,False,False,False,True,,,False,N1a(corp=33),False,False
AMZN,awslabs/fullstack-solution-template-for-agentcore,1.0,423,523,0.8088,6,6,True,False,False,True,,,False,N1b(density_months=6),False,False
AMZN,aws-samples/sample-metadata-extraction-from-docs,2.0,0,1,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws/aws-cdk,1.0,3477,16625,0.2091,87,87,True,True,True,True,0.675,True,True,,False,False
AMZN,aws/amazon-q-vscode,1.0,4152,13899,0.2987,86,85,True,True,True,True,0.15,True,True,,False,True
AMZN,aws-samples/eks-workshop,2.0,120,900,0.1333,39,13,False,False,False,False,,,False,N1a(corp=120),False,False
AMZN,awslabs/amazon-ecr-credential-helper,1.0,196,597,0.3283,79,18,False,False,True,True,,,False,N1a(corp=196),False,False
AMZN,aws-samples/generative-ai-on-amazon-sagemaker,2.0,240,576,0.4167,16,11,True,False,False,True,,,False,N1b(density_months=11),False,False
AMZN,aws/aws-ofi-nccl,1.0,1163,1224,0.9502,79,54,True,True,True,True,0.405,True,True,,False,False
AMZN,aws-samples/sample-genai-on-eks-starter-kit,2.0,173,216,0.8009,9,9,False,False,False,True,,,False,N1a(corp=173),False,False
AMZN,aws-samples/aws-serverless-example-for-webxr,2.0,2,62,0.0323,3,0,False,False,False,False,,,False,N1a(corp=2),False,False
AMZN,awslabs/amazon-kinesis-video-streams-webrtc-sdk-c,1.0,342,740,0.4622,51,17,True,False,True,True,,,False,N1b(density_months=17),False,False
AMZN,awslabs/cdk-serverless-clamscan,1.0,0,1393,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,boto/boto3,1.0,5327,5767,0.9237,87,87,True,True,True,True,0.665,True,True,,False,True
AMZN,awslabs/data-on-eks,1.0,326,1147,0.2842,38,28,True,False,False,True,,,False,N1b(density_months=28),False,False
AMZN,aws-samples/aws-emr-utilities,2.0,310,543,0.5709,34,22,True,False,False,True,,,False,N1b(density_months=22),False,False
AMZN,awslabs/llrt,1.0,143,1155,0.1238,28,9,False,False,False,False,,,False,N1a(corp=143),False,False
AMZN,awslabs/mcp-server-for-oscal,1.0,24,72,0.3333,4,2,False,False,False,True,,,False,N1a(corp=24),False,False
AMZN,awslabs/agentcore-samples,1.0,80,488,0.1639,9,9,False,False,False,True,,,False,N1a(corp=80),False,False
AMZN,awslabs/iam-policy-autopilot,1.0,22,64,0.3438,5,3,False,False,False,True,,,False,N1a(corp=22),False,False
AMZN,aws/chalice,1.0,13,1093,0.0119,17,0,False,False,False,False,,,False,N1a(corp=13),False,False
AMZN,awslabs/aws-crt-cpp,1.0,230,665,0.3459,85,27,True,False,True,True,,,False,N1b(density_months=27),False,False
AMZN,aws/aws-toolkit-jetbrains,1.0,1725,6116,0.282,87,58,True,True,True,True,0.2,True,True,,False,False
AMZN,aws/aws-sdk-cpp,1.0,1830,3629,0.5043,85,67,True,True,True,True,0.775,True,True,,False,False
AMZN,aws/aws-advanced-odbc-wrapper,1.0,0,93,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws/graph-explorer,1.0,3,689,0.0044,6,0,False,False,False,False,,,False,N1a(corp=3),False,False
AMZN,awslabs/awsome-distributed-training,1.0,801,1446,0.5539,34,32,True,False,False,True,,,False,N1b(density_months=32),False,False
AMZN,awslabs/arch-navigator,1.0,0,15,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,awslabs/automated-security-helper,1.0,248,401,0.6185,32,15,True,False,False,True,,,False,N1b(density_months=15),False,False
AMZN,boto/guzzle_sphinx_theme_boto,3.0,0,7,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,awslabs/run-model-context-protocol-servers-with-aws-lambda,1.0,351,1453,0.2416,13,13,True,False,False,True,,,False,N1b(density_months=13),False,False
AMZN,aws-samples/aurora-dsql-samples,2.0,55,653,0.0842,15,8,False,False,False,False,,,False,N1a(corp=55),False,False
AMZN,aws-samples/aws-cdk-mediaservices-refarch,2.0,24,182,0.1319,25,0,False,False,False,False,,,False,N1a(corp=24),False,False
AMZN,awslabs/create-aws-sdk-repro,1.0,22,26,0.8462,6,1,False,False,False,True,,,False,N1a(corp=22),False,False
AMZN,awslabs/aws-crt-nodejs,1.0,175,414,0.4227,76,16,False,False,True,True,,,False,N1a(corp=175),False,False
AMZN,aws-samples/sample-s3-vectors-fashion-products,2.0,0,14,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws-samples/amazon-keyspaces-examples,2.0,28,176,0.1591,26,3,False,False,False,True,,,False,N1a(corp=28),False,False
AMZN,aws/aws-sdk-net,1.0,13739,14463,0.9499,87,87,True,True,True,True,0.73,True,True,,False,True
AMZN,aws/agentcore-cli,1.0,31,428,0.0724,3,3,False,False,False,False,,,False,N1a(corp=31),False,False
AMZN,aws-samples/sample-resco-aiml-assessment,2.0,64,85,0.7529,6,4,False,False,False,True,,,False,N1a(corp=64),False,False
AMZN,awslabs/agent-plugins,1.0,17,64,0.2656,2,2,False,False,False,True,,,False,N1a(corp=17),False,False
AMZN,aws/libfabric,1.0,274,2255,0.1215,19,14,True,False,False,False,,,False,N1b(density_months=14),False,False
AMZN,aws/aws-encryption-sdk,1.0,340,822,0.4136,66,29,True,False,True,True,,,False,N1b(density_months=29),False,False
AMZN,aws-samples/sample-aiops-on-amazon-sagemakerai,2.0,92,112,0.8214,7,5,False,False,False,True,,,False,N1a(corp=92),False,False
AMZN,aws-samples/sample-resilient-llm-inference,2.0,7,13,0.5385,5,0,False,False,False,True,,,False,N1a(corp=7),False,False
AMZN,aws-samples/review-and-assessment-powered-by-intelligent-documentation,2.0,2,851,0.0024,3,0,False,False,False,False,,,False,N1a(corp=2),False,False
AMZN,aws/aws-k8s-tester,1.0,2663,2912,0.9145,65,53,True,True,True,True,0.27,True,True,,False,False
AMZN,aws-samples/sample-bedrock-api-proxy,2.0,2,19,0.1053,1,0,False,False,False,False,,,False,N1a(corp=2),False,False
AMZN,awslabs/TraceForge,1.0,14,33,0.4242,5,0,False,False,False,True,,,False,N1a(corp=14),False,False
AMZN,aws/aws-sdk-kotlin,1.0,2690,3461,0.7772,65,55,True,True,True,True,0.57,True,True,,False,False
AMZN,aws/aws-sdk-ruby,1.0,2228,2826,0.7884,87,87,True,True,True,True,0.905,True,True,,False,False
AMZN,awslabs/mlspace,1.0,266,419,0.6348,25,15,True,False,False,True,,,False,N1b(density_months=15),False,False
AMZN,aws-samples/amazon-q-business-code-analysis,2.0,68,124,0.5484,11,6,False,False,False,True,,,False,N1a(corp=68),False,False
AMZN,aws/aws-advanced-python-wrapper,1.0,0,980,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,aws/aws-lambda-dotnet,1.0,1423,2051,0.6938,87,84,True,True,True,True,0.325,True,True,,False,False
AMZN,aws/CICD-for-SageMakerUnifiedStudio,1.0,723,983,0.7355,8,8,True,False,False,True,,,False,N1b(density_months=8),False,False
AMZN,aws/aws-fpga-resources,1.0,6,8,0.75,10,0,False,False,False,True,,,False,N1a(corp=6),False,False
AMZN,aws-samples/sample-OpenClaw-on-AWS-with-Bedrock,2.0,206,327,0.63,3,2,True,False,False,True,,,False,N1b(density_months=2),False,False
AMZN,aws/aws-network-policy-agent,1.0,153,446,0.343,29,16,False,False,False,True,,,False,N1a(corp=153),False,False
AMZN,awslabs/open-resource-broker,1.0,0,2321,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
AMZN,awslabs/scale-out-computing-on-aws,1.0,214,230,0.9304,64,20,True,False,True,True,,,False,N1b(density_months=20),False,False
AMZN,aws/language-servers,1.0,409,1838,0.2225,43,27,True,False,False,True,,,False,N1b(density_months=27),False,False
AMZN,awslabs/aws-s3-transfer-manager-rs,1.0,19,66,0.2879,14,0,False,False,False,True,,,False,N1a(corp=19),False,False
AMZN,aws-samples/cdk-wakeful,2.0,43,61,0.7049,12,3,False,False,False,True,,,False,N1a(corp=43),False,False
AMZN,aws/deep-learning-containers,1.0,37,149,0.2483,5,4,False,False,False,True,,,False,N1a(corp=37),False,False
CRM,salesforce/multicloudj,1.0,2,311,0.0064,4,0,False,False,False,False,,,False,N1a(corp=2),False,False
CRM,forcedotcom/SalesforceMobileSDK-ReactNative,1.0,456,514,0.8872,85,60,True,True,True,True,0.095,True,True,,False,False
CRM,forcedotcom/code-analyzer,1.0,1249,2825,0.4421,75,66,True,True,True,True,0.375,True,True,,False,False
CRM,forcedotcom/code-analyzer-core,1.0,3,396,0.0076,6,0,False,False,False,False,,,False,N1a(corp=3),False,False
CRM,forcedotcom/ts-sinon,1.0,170,586,0.2901,49,24,False,False,True,True,,,False,N1a(corp=170),False,False
CRM,forcedotcom/cli,1.0,119,831,0.1432,75,12,False,False,True,False,,,False,N1a(corp=119),False,False
CRM,salesforce/p4-fusion,1.0,50,142,0.3521,18,6,False,False,False,True,,,False,N1a(corp=50),False,False
CRM,forcedotcom/SalesforceMobileSDK-Shared,1.0,210,224,0.9375,83,17,True,False,True,True,,,False,N1b(density_months=17),False,False
CRM,SalesforceLabs/Configurable-Self-Registration-for-Experience-Cloud,1.0,41,136,0.3015,10,6,False,False,False,True,,,False,N1a(corp=41),False,False
CRM,salesforce/utam-java,1.0,294,375,0.784,57,31,True,False,True,True,,,False,N1b(density_months=31),False,False
CRM,forcedotcom/salesforce-metadata-visualizer-support,1.0,9,9,1.0,2,0,False,False,False,True,,,False,N1a(corp=9),False,False
CRM,salesforce/mirus,1.0,70,112,0.625,35,5,False,False,False,True,,,False,N1a(corp=70),False,False
CRM,forcedotcom/SalesforceMobileSDK-iOS,1.0,2485,2906,0.8551,87,84,True,True,True,True,0.22,True,True,,False,True
CRM,SalesforceLabs/gps-design-systems-lwc,1.0,1,31,0.0323,3,0,False,False,False,False,,,False,N1a(corp=1),False,False
CRM,SalesforceLabs/Flow-Agentforce-Chat,1.0,0,46,0.0,0,0,False,False,False,False,,,False,N1a(corp=0),False,False
CRM,SalesforceLabs/Benefits-Administrator-App,1.0,3,4,0.75,7,0,False,False,False,True,,,False,N1a(corp=3),False,False
CRM,forcedotcom/Einstein-GPT-for-Developers,1.0,23,104,0.2212,21,0,False,False,False,True,,,False,N1a(corp=23),False,False
CRM,forcedotcom/mcp,1.0,16,32,0.5,5,1,False,False,False,True,,,False,N1a(corp=16),False,False
CRM,SalesforceLabs/ExtremeDynamicForms,1.0,1,4,0.25,3,0,False,False,False,True,,,False,N1a(corp=1),False,False
CRM,salesforce/policy_sentry,1.0,364,1099,0.3312,26,18,True,False,False,True,,,False,N1b(density_months=18),False,False
CRM,salesforce/utam-js-recipes,1.0,91,181,0.5028,33,8,False,False,False,True,,,False,N1a(corp=91),False,False
CRM,SalesforceLabs/Magic-Mover,1.0,2,4,0.5,6,0,False,False,False,True,,,False,N1a(corp=2),False,False
CRM,SalesforceLabs/SDGStarterPack,1.0,22,23,0.9565,8,3,False,False,False,True,,,False,N1a(corp=22),False,False
CRM,forcedotcom/publicsuffixlist,1.0,1,625,0.0016,3,0,False,False,False,False,,,False,N1a(corp=1),False,False
CRM,salesforce/MavenParent,1.0,73,168,0.4345,22,11,False,False,False,True,,,False,N1a(corp=73),False,False
CRM,salesforce/lwc-webpack-plugin,1.0,13,63,0.2063,22,0,False,False,False,True,,,False,N1a(corp=13),False,False
CRM,forcedotcom/salesforcedx-vscode,1.0,1952,4263,0.4579,87,87,True,True,True,True,0.135,True,True,,False,True
CRM,SalesforceLabs/In-App-Guidance-Getting-Started-for-Sales-Users,1.0,2,3,0.6667,6,0,False,False,False,True,,,False,N1a(corp=2),False,False
CRM,salesforce/fack,1.0,376,611,0.6154,25,22,True,False,False,True,,,False,N1b(density_months=22),False,False
CRM,salesforce/url-content-auditor,1.0,1,3,0.3333,1,0,False,False,False,True,,,False,N1a(corp=1),False,False
CRM,forcedotcom/SalesforceMobileSDK-Android,1.0,2246,2422,0.9273,87,87,True,True,True,True,0.265,True,True,,False,True
CRM,SalesforceLabs/ApexPulse,1.0,2,4,0.5,6,0,False,False,False,True,,,False,N1a(corp=2),False,False
CRM,SalesforceLabs/home360,1.0,7,8,0.875,6,0,False,False,False,True,,,False,N1a(corp=7),False,False
CRM,forcedotcom/packaging,1.0,1271,2170,0.5857,46,46,True,False,False,True,,,False,N1b(density_months=46),False,False
CRM,forcedotcom/SalesforceMobileSDK-iOS-Specs,1.0,54,58,0.931,74,0,False,False,True,True,,,False,N1a(corp=54),False,False
CRM,salesforce/line-metaphors,1.0,2,79,0.0253,3,0,False,False,False,False,,,False,N1a(corp=2),False,False
CRM,salesforce/cantor,1.0,600,843,0.7117,61,41,True,False,True,True,,,False,N1b(density_months=41),False,False
CRM,salesforce/rules_docker_compose_test,1.0,34,34,1.0,19,2,False,False,False,True,,,False,N1a(corp=34),False,False
CRM,SalesforceLabs/ActivityTimelineLWC,1.0,95,145,0.6552,42,9,False,False,False,True,,,False,N1a(corp=95),False,False
CRM,salesforce/pomgen,1.0,175,191,0.9162,72,27,False,False,True,True,,,False,N1a(corp=175),False,False
CRM,SalesforceLabs/Recruiting-Manager,1.0,2,4,0.5,6,0,False,False,False,True,,,False,N1a(corp=2),False,False
CRM,salesforce/MobileCustomizationFramework-Android,1.0,2,2,1.0,1,0,False,False,False,True,,,False,N1a(corp=2),False,False
CRM,SalesforceLabs/Flow-Launcher,1.0,1,45,0.0222,3,0,False,False,False,False,,,False,N1a(corp=1),False,False
CRM,SalesforceLabs/medical-insights-intelligence,1.0,7,7,1.0,1,0,False,False,False,True,,,False,N1a(corp=7),False,False
CRM,salesforce/ci-result-to-slack,1.0,54,169,0.3195,18,4,False,False,False,True,,,False,N1a(corp=54),False,False
CRM,salesforce/acdc,1.0,39,71,0.5493,27,4,False,False,False,True,,,False,N1a(corp=39),False,False
CRM,forcedotcom/SalesforceMobileSDK-CordovaPlugin,1.0,470,504,0.9325,85,66,True,True,True,True,0.04,False,False,N4(phi=0.040),False,False
CRM,SalesforceLabs/Govuk-GDS-Components,1.0,87,91,0.956,27,8,False,False,False,True,,,False,N1a(corp=87),False,False
CRM,forcedotcom/apex-language-support,1.0,95,243,0.3909,10,7,False,False,False,True,,,False,N1a(corp=95),False,False
CRM,SalesforceLabs/Deadline-Manager-for-Orchestrator,1.0,2,3,0.6667,6,0,False,False,False,True,,,False,N1a(corp=2),False,False
CRM,forcedotcom/afv-library,1.0,91,143,0.6364,5,5,False,False,False,True,,,False,N1a(corp=91),False,False
CRM,SalesforceLabs/EinsteinCaseClassification,1.0,1,3,0.3333,3,0,False,False,False,True,,,False,N1a(corp=1),False,False
CRM,SalesforceLabs/InAppGuidanceWalkthroughs,1.0,2,3,0.6667,6,0,False,False,False,True,,,False,N1a(corp=2),False,False
CRM,salesforce/lwc,1.0,1207,2728,0.4424,87,78,True,True,True,True,0.32,True,True,,False,False
CRM,salesforce/eslint-config-lwc,1.0,71,146,0.4863,56,1,False,False,True,True,,,False,N1a(corp=71),False,False
CRM,forcedotcom/datacloud-customcode-python-sdk,1.0,142,175,0.8114,12,11,False,False,False,True,,,False,N1a(corp=142),False,False
CRM,SalesforceLabs/InsuranceCloudCodeSamples,1.0,33,34,0.9706,11,4,False,False,False,True,,,False,N1a(corp=33),False,False
CRM,salesforce/cloudsplaining,1.0,129,536,0.2407,24,5,False,False,False,True,,,False,N1a(corp=129),False,False
CRM,forcedotcom/salesforcedx-apex,1.0,428,750,0.5707,73,39,True,False,True,True,,,False,N1b(density_months=39),False,False
CRM,salesforce/tough-cookie,1.0,66,411,0.1606,40,5,False,False,False,True,,,False,N1a(corp=66),False,False
CRM,salesforce/MobileCustomizationFramework-iOS,1.0,2,2,1.0,1,0,False,False,False,True,,,False,N1a(corp=2),False,False
CRM,SalesforceLabs/IT-Manager,1.0,1,3,0.3333,3,0,False,False,False,True,,,False,N1a(corp=1),False,False
