month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile
2025-04,2.0182,True,2801,0.1257,0.821,0.179,0.17939896558888457,0.409900097481376,0.18267180158541896,-0.04662285115538023,24.700000762939453,Q4 (highest)
2025-05,2.8105,True,2863,0.1348,0.8037,0.1963,0.13992495661900262,0.14174492077572243,0.002156402691016579,0.17939896558888457,18.56999969482422,Q4 (highest)
2025-06,2.5962,True,2887,0.1375,0.8178,0.1822,0.04870016458379944,-0.004260962665499357,-0.10438599525501613,0.13992495661900262,16.729999542236328,Q4 (highest)
2025-07,1.9191,True,2605,0.1309,0.8199,0.1801,-0.04491617460361408,-0.16116623887172876,-0.07223783552899576,0.04870016458379944,16.719999313354492,Q4 (highest)
2025-08,1.3558,False,2565,0.1177,0.8266,0.1734,-0.005848190534368913,-0.12225893502540564,-0.1212313151745198,-0.04491617460361408,15.359999656677246,Q4 (highest)
2025-09,1.3558,False,2349,0.1201,0.8143,0.1857,-0.11655055152954585,-0.1005534872445516,-0.21977300691692447,-0.005848190534368913,16.280000686645508,Q4 (highest)
2025-10,0.6975,False,2049,0.1215,0.8322,0.1678,-0.0006168887195739936,0.10601433497755264,-0.026893783304399954,-0.11655055152954585,17.440000534057617,Q4 (highest)
2025-11,0.1819,False,1773,0.1354,0.8605,0.1395,0.0187359505610718,0.0011707551257336135,,-0.0006168887195739936,16.350000381469727,Q3
2025-12,-0.2058,False,1491,0.1382,0.8677,0.1323,0.08634336825985556,-0.13254764789419737,,0.0187359505610718,14.949999809265137,Q2
2026-01,-0.514,False,1557,0.1342,0.8933,0.1067,-0.09535246285859755,-0.12016853134606986,,0.08634336825985556,17.440000534057617,Q2
2026-02,-0.7885,False,1735,0.1349,0.9236,0.0764,-0.1173284956990569,,,-0.09535246285859755,19.860000610351562,Q1 (lowest)
2026-03,-0.7697,False,2134,0.134,0.9364,0.0636,0.10184620381540888,,,-0.1173284956990569,25.25,Q2
